book_id,isbn13,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
829,9780151010260,E.M. Forster,2010,A Room with a View,3.91,122055,2113,7241,28787,45563,38351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
830,9780140286270,Kody Keplinger,2008,The DUFF: Designated Ugly Fat Friend,3.86,146547,5089,10817,33459,47351,49831,https://images.gr-assets.com/books/1271108843m/6931356.jpg,https://images.gr-assets.com/books/1271108843s/6931356.jpg
831,9780345457370,Sarah Dessen,1995,Lock and Key,4.01,127649,1910,6407,27658,43875,47799,https://images.gr-assets.com/books/1479691949m/1295102.jpg,https://images.gr-assets.com/books/1479691949s/1295102.jpg
832,9780060288140,J.D. Robb,1994,"Naked in Death (In Death, #1)",4.13,126781,3226,5211,21254,39535,57555,https://images.gr-assets.com/books/1297783540m/268602.jpg,https://images.gr-assets.com/books/1297783540s/268602.jpg
833,9780374214910,John Grisham,2008,The Chamber,3.76,106806,1706,7154,32686,38347,26913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
834,9780743496320,Stephenie Meyer,1999,"Midnight Sun (Twilight, #1.5)",4.03,138117,6209,9089,23237,35433,64149,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
835,9780590452040,"Masashi Kishimoto, Katy Bridges",2012,"Naruto, Vol. 01: The Tests of the Ninja (Naruto, #1)",4.35,105269,2105,3635,13142,23193,63194,https://images.gr-assets.com/books/1435524806m/204042.jpg,https://images.gr-assets.com/books/1435524806s/204042.jpg
836,9780099285440,Rachel Joyce,2012,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",3.89,113876,1925,6032,26242,48627,31050,https://images.gr-assets.com/books/1335816092m/13227454.jpg,https://images.gr-assets.com/books/1335816092s/13227454.jpg
837,9780743482780,David Levithan,1991,"Every Day (Every Day, #1)",3.99,133960,2994,7882,26109,47403,49572,https://images.gr-assets.com/books/1356993940m/13262783.jpg,https://images.gr-assets.com/books/1356993940s/13262783.jpg
838,9780385732570,Orson Scott Card,1596,"Xenocide (Ender's Saga, #3)",3.77,115183,1842,8424,33016,43038,28863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
839,9780142401200,"William Shakespeare, Robert Jackson, Barbara A. Mowat, Paul Werstine",1975,The Merchant of Venice,3.78,128289,1925,9212,36917,46745,33490,https://images.gr-assets.com/books/1327871054m/24128.jpg,https://images.gr-assets.com/books/1327871054s/24128.jpg
840,9780345539790,James Clavell,2006,"Shōgun (Asian Saga, #1)",4.37,115527,872,2373,13468,35713,63101,https://images.gr-assets.com/books/1397228842m/402093.jpg,https://images.gr-assets.com/books/1397228842s/402093.jpg
841,9780316033670,J.R. Ward,2015,"Lover Awakened (Black Dagger Brotherhood, #3)",4.45,142754,1196,2744,14043,36965,87806,https://images.gr-assets.com/books/1388773547m/42900.jpg,https://images.gr-assets.com/books/1388773547s/42900.jpg
842,9780812474950,Sarah J. Maas,2012,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",4.29,188723,3499,6586,22541,56042,100055,https://images.gr-assets.com/books/1491595796m/16096824.jpg,https://images.gr-assets.com/books/1491595796s/16096824.jpg
843,9781476712990,E.L. James,1989,"Fifty Shades Trilogy (Fifty Shades, #1-3)",4.13,101613,5505,6427,13235,20763,55683,https://images.gr-assets.com/books/1431573483m/13584236.jpg,https://images.gr-assets.com/books/1431573483s/13584236.jpg
845,9780763600140,Raina Telgemeier,1950,Smile,4.19,102804,3201,4369,15206,26690,53338,https://images.gr-assets.com/books/1438206850m/6393631.jpg,https://images.gr-assets.com/books/1438206850s/6393631.jpg
846,9780440221660,"George Orwell, Christopher Hitchens",1996,Animal Farm / 1984,4.26,118761,1212,3276,16511,40583,57179,https://images.gr-assets.com/books/1327959366m/5472.jpg,https://images.gr-assets.com/books/1327959366s/5472.jpg
847,9780450042680,Jacquelyn Mitchard,2001,"The Deep End of the Ocean (Cappadora Family, #1)",3.84,104471,1741,6092,27939,39820,28879,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
848,9781400064560,Amy Tan,1999,The Bonesetter's Daughter,3.98,105274,730,3502,23935,46287,30820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
849,9780393328620,Louise Rennison,2012,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",3.74,118893,4507,10953,31648,35061,36724,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
850,9780142402500,Robin Sloan,1979,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",3.75,127396,2419,9582,34956,50973,29466,https://images.gr-assets.com/books/1345089845m/13538873.jpg,https://images.gr-assets.com/books/1345089845s/13538873.jpg
851,9781933372600,V.C. Andrews,2016,"Flowers in the Attic (Dollanganger, #1)",3.79,122259,4467,10284,30206,38523,38779,https://images.gr-assets.com/books/1327880853m/43448.jpg,https://images.gr-assets.com/books/1327880853s/43448.jpg
852,9780743270760,"Paul Kalanithi, Abraham Verghese",1990,When Breath Becomes Air,4.32,165673,2913,4244,18562,51535,88419,https://images.gr-assets.com/books/1492677644m/25899336.jpg,https://images.gr-assets.com/books/1492677644s/25899336.jpg
853,9780441018640,Jerry Spinelli,1999,Maniac Magee,3.86,104657,2697,7804,25881,33058,35217,https://images.gr-assets.com/books/1395884800m/139463.jpg,https://images.gr-assets.com/books/1395884800s/139463.jpg
854,9780679720220,Chuck Palahniuk,1601,Invisible Monsters,4.00,99936,1625,5710,20718,35026,36857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
855,9780439206490,William Shakespeare,2000,Twelfth Night,3.97,128893,1494,6329,29985,47546,43539,https://images.gr-assets.com/books/1416628008m/1625.jpg,https://images.gr-assets.com/books/1416628008s/1625.jpg
856,9781451621370,Lois Lowry,1978,"Gathering Blue (The Giver, #2)",3.80,127810,1516,8009,36770,49694,31821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
857,9780061214650,Ellen Raskin,2014,The Westing Game,4.03,124343,2682,6710,24165,41664,49122,https://images.gr-assets.com/books/1356850909m/902.jpg,https://images.gr-assets.com/books/1356850909s/902.jpg
858,9780395150240,Pierce Brown,2008,"Red Rising (Red Rising, #1)",4.26,128188,2341,4309,15037,42448,64053,https://images.gr-assets.com/books/1461354651m/15839976.jpg,https://images.gr-assets.com/books/1461354651s/15839976.jpg
859,9780525457590,Brent Weeks,1988,"The Way of Shadows (Night Angel, #1)",4.15,114492,2049,4811,17366,39470,50796,https://images.gr-assets.com/books/1327881551m/3227063.jpg,https://images.gr-assets.com/books/1327881551s/3227063.jpg
860,9780571212930,Barbara Kingsolver,2013,"The Bean Trees (Greer Family, #1)",3.94,113568,1401,5007,25764,47738,33658,https://images.gr-assets.com/books/1443483961m/30868.jpg,https://images.gr-assets.com/books/1443483961s/30868.jpg
861,9781884365300,Jamie McGuire,2014,"Walking Disaster (Beautiful, #2)",4.23,145114,2597,5841,20243,42657,73776,https://images.gr-assets.com/books/1352338368m/15745950.jpg,https://images.gr-assets.com/books/1352338368s/15745950.jpg
862,9780061662690,Brandon Sanderson,1988,"Words of Radiance (The Stormlight Archive, #2)",4.77,108176,154,404,2653,18272,86693,https://images.gr-assets.com/books/1391535251m/17332218.jpg,https://images.gr-assets.com/books/1391535251s/17332218.jpg
863,9780684853950,"Sam McBratney, Anita Jeram",2001,Guess How Much I Love You,4.36,107554,1434,3317,13963,25628,63212,https://images.gr-assets.com/books/1320457007m/301736.jpg,https://images.gr-assets.com/books/1320457007s/301736.jpg
864,9780060748160,Diana Gabaldon,1978,"The Fiery Cross (Outlander, #5)",4.26,120438,736,3692,18829,37362,59819,https://images.gr-assets.com/books/1407366842m/10967.jpg,https://images.gr-assets.com/books/1407366842s/10967.jpg
865,9781860498800,"Stephen King, John D. MacDonald",1974,Night Shift,3.96,112357,984,4705,28410,41703,36555,https://images.gr-assets.com/books/1342215309m/10628.jpg,https://images.gr-assets.com/books/1342215309s/10628.jpg
866,9781594747360,Peter Benchley,2005,Jaws,3.96,106201,1836,5893,24737,35730,38005,https://images.gr-assets.com/books/1327958767m/126232.jpg,https://images.gr-assets.com/books/1327958767s/126232.jpg
867,9780375727340,Nicole Krauss,1945,The History of Love,3.91,103470,2251,7414,22791,35939,35075,https://images.gr-assets.com/books/1327911009m/3867.jpg,https://images.gr-assets.com/books/1327911009s/3867.jpg
868,9780356500160,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",2006,Pippi Longstocking,4.11,130305,1749,5293,25615,41802,55846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
869,9780679732260,"Muriel Barbery, Alison Anderson",2005,The Elegance of the Hedgehog,3.73,118556,6480,11258,25525,39331,35962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
870,9780747532030,"Doris Kearns Goodwin, Suzanne Toren",2010,Team of Rivals: The Political Genius of Abraham Lincoln,4.30,107944,3306,3095,11140,31184,59219,https://images.gr-assets.com/books/1347278868m/2199.jpg,https://images.gr-assets.com/books/1347278868s/2199.jpg
871,9780451218050,Charlaine Harris,1947,"Dead in the Family (Sookie Stackhouse, #10)",3.88,138027,1531,8555,37227,48154,42560,https://images.gr-assets.com/books/1290479828m/7091488.jpg,https://images.gr-assets.com/books/1290479828s/7091488.jpg
872,9780553803730,"Albert Camus, Stuart Gilbert",1999,The Plague,3.97,111823,1430,5671,23913,44261,36548,https://images.gr-assets.com/books/1342837610m/11989.jpg,https://images.gr-assets.com/books/1342837610s/11989.jpg
873,9780451458120,"Lemony Snicket, Brett Helquist",2012,"The Reptile Room (A Series of Unfortunate Events, #2)",3.95,141121,1410,6684,34847,52929,45251,https://images.gr-assets.com/books/1352146294m/78418.jpg,https://images.gr-assets.com/books/1352146294s/78418.jpg
874,9780316204360,Susannah Cahalan,2007,Brain on Fire: My Month of Madness,4.00,103617,1491,4253,21084,42730,34059,https://images.gr-assets.com/books/1353173297m/13547180.jpg,https://images.gr-assets.com/books/1353173297s/13547180.jpg
875,9781591169210,Melissa Marr,1941,"Wicked Lovely (Wicked Lovely, #1)",3.69,136316,5909,13879,36275,40331,39922,https://images.gr-assets.com/books/1327814035m/305234.jpg,https://images.gr-assets.com/books/1327814035s/305234.jpg
876,9780061020640,H.A. Rey,1979,Curious George,4.13,112467,2090,5211,21963,29649,53554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
877,9781400078430,"Michael Ende, Ralph Manheim, Roswitha Quadflieg",1998,The Neverending Story,4.17,124555,1684,4743,21142,39618,57368,https://images.gr-assets.com/books/1327871159m/27712.jpg,https://images.gr-assets.com/books/1327871159s/27712.jpg
878,9780061124300,Sylvia Nasar,1906,A Beautiful Mind,4.12,100629,2044,3393,16728,36997,41467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
879,9781857231590,"Upton Sinclair, Earl Lee, Kathleen DeGrave",2008,The Jungle,3.72,109522,3719,9393,29116,39239,28055,https://images.gr-assets.com/books/1332140681m/41681.jpg,https://images.gr-assets.com/books/1332140681s/41681.jpg
880,9780345419620,Kelley Armstrong,1985,"The Summoning (Darkest Powers, #1)",4.03,136832,3330,7629,27219,42153,56501,https://images.gr-assets.com/books/1478986944m/2800905.jpg,https://images.gr-assets.com/books/1478986944s/2800905.jpg
881,9781593081430,Oliver Sacks,1978,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4.04,111090,1549,4719,21880,42523,40419,https://images.gr-assets.com/books/1447047702m/63697.jpg,https://images.gr-assets.com/books/1447047702s/63697.jpg
882,9780199291150,Ken Follett,2000,Eye of the Needle,4.16,99971,578,2147,17130,40554,39562,https://images.gr-assets.com/books/1327939511m/92364.jpg,https://images.gr-assets.com/books/1327939511s/92364.jpg
883,9780142001430,Margaret Atwood,2014,The Blind Assassin,3.95,111284,2340,6203,23409,42565,36767,https://images.gr-assets.com/books/1451445426m/78433.jpg,https://images.gr-assets.com/books/1451445426s/78433.jpg
884,9780446612740,Ransom Riggs,1999,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",4.07,132924,971,4618,25627,54274,47434,https://images.gr-assets.com/books/1429175859m/23164983.jpg,https://images.gr-assets.com/books/1429175859s/23164983.jpg
885,9780452281260,Andre Dubus III,2014,House of Sand and Fog,3.83,104803,3192,7268,24787,38793,30763,https://images.gr-assets.com/books/1428883041m/359770.jpg,https://images.gr-assets.com/books/1428883041s/359770.jpg
886,9781936305630,M.R. Carey,1930,The Girl with All the Gifts,3.93,119493,2427,6277,24649,49720,36420,https://images.gr-assets.com/books/1403033579m/17235026.jpg,https://images.gr-assets.com/books/1403033579s/17235026.jpg
887,9780689707490,William Faulkner,1955,As I Lay Dying,3.72,110705,6178,10613,24587,35971,33356,https://images.gr-assets.com/books/1451810782m/77013.jpg,https://images.gr-assets.com/books/1451810782s/77013.jpg
888,9781400068940,Crockett Johnson,2006,Harold and the Purple Crayon,4.24,109752,1865,4213,17288,28357,58029,https://images.gr-assets.com/books/1327390957m/98573.jpg,https://images.gr-assets.com/books/1327390957s/98573.jpg
889,9780425227510,J.R. Ward,1953,"Lover Eternal (Black Dagger Brotherhood, #2)",4.35,146205,1583,3587,17261,42711,81063,https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg
890,9780743496710,Isaac Asimov,2001,Second Foundation (Foundation #3),4.23,105839,394,2296,16502,39942,46705,https://images.gr-assets.com/books/1417900922m/29580.jpg,https://images.gr-assets.com/books/1417900922s/29580.jpg
891,9781423140570,Jim Butcher,2011,"Fool Moon (The Dresden Files, #2)",4.04,122158,580,4224,26768,49154,41432,https://images.gr-assets.com/books/1345556849m/91477.jpg,https://images.gr-assets.com/books/1345556849s/91477.jpg
892,9780765348270,Malcolm Gladwell,2002,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",3.90,101707,1768,5208,24303,40901,29527,https://images.gr-assets.com/books/1391813567m/15751404.jpg,https://images.gr-assets.com/books/1391813567s/15751404.jpg
893,9780831727530,"Hiromu Arakawa, Akira Watanabe",1989,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",4.49,94768,972,1734,8737,21751,61574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
894,9780140255550,Terry Pratchett,2005,"Guards! Guards! (Discworld, #8)",4.32,119069,756,1721,14830,43570,58192,https://images.gr-assets.com/books/1431127356m/64216.jpg,https://images.gr-assets.com/books/1431127356s/64216.jpg
895,9780684818700,Joan Didion,2003,The Year of Magical Thinking,3.86,99308,2670,7410,22435,35538,31255,https://images.gr-assets.com/books/1327878638m/7815.jpg,https://images.gr-assets.com/books/1327878638s/7815.jpg
896,9780060510860,Lionel Shriver,1973,We Need to Talk About Kevin,4.07,113939,3643,5596,16884,41057,46759,https://images.gr-assets.com/books/1327865017m/80660.jpg,https://images.gr-assets.com/books/1327865017s/80660.jpg
897,9788497597720,Arthur C. Clarke,1988,"Rendezvous with Rama (Rama, #1)",4.06,103414,836,3999,20716,40151,37712,https://images.gr-assets.com/books/1405456427m/112537.jpg,https://images.gr-assets.com/books/1405456427s/112537.jpg
898,9780812971060,Anne Rice,1920,"The Queen of the Damned (The Vampire Chronicles, #3)",3.86,117289,1866,8091,31233,39038,37061,https://images.gr-assets.com/books/1327871992m/43758.jpg,https://images.gr-assets.com/books/1327871992s/43758.jpg
899,9780575079790,"Edith Wharton, Maureen Howard",1976,The Age of Innocence,3.93,114994,2359,6549,25631,42542,37913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
900,9780786851480,Richard Dawkins,2001,The Selfish Gene,4.11,101017,2783,4298,15845,33818,44273,https://images.gr-assets.com/books/1366758096m/61535.jpg,https://images.gr-assets.com/books/1366758096s/61535.jpg
901,9780743225430,Geraldine Brooks,1992,Year of Wonders,4.00,108029,1491,4853,21931,43557,36197,https://images.gr-assets.com/books/1327936622m/4965.jpg,https://images.gr-assets.com/books/1327936622s/4965.jpg
902,9781607747310,Michael Connelly,1938,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",4.08,108388,1487,2971,19722,45422,38786,https://images.gr-assets.com/books/1344265342m/32508.jpg,https://images.gr-assets.com/books/1344265342s/32508.jpg
903,9780385755890,Ayn Rand,2011,Anthem,3.62,106766,6095,10982,27984,34074,27631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
904,9780671011370,Sylvain Reynard,1978,"Gabriel's Inferno (Gabriel's Inferno, #1)",4.02,127883,5445,8481,21252,35901,56804,https://images.gr-assets.com/books/1301789770m/10140661.jpg,https://images.gr-assets.com/books/1301789770s/10140661.jpg
